id,Sexe,Nom,Prenom,Etiquette,Elu1988,Elu1993,Elu1997,Elu2002,Elu2007,Elu2012,Elu2017,Nombre_presentation_1988,Nombre_presentation_1993,Nombre_presentation_1997,Nombre_presentation_2002,Nombre_presentation_2007,Nombre_presentation_2012,Nombre_presentation_2017,Nombre_Elu_1988,Nombre_Elu_1993,Nombre_Elu_1997,Nombre_Elu_2002,Nombre_Elu_2007,Nombre_Elu_2012,Nombre_Elu_2017,1988,1988_RES,1993,1993_RES,1997,1997_RES,2002,2002_RES,2007,2007_RES,2012,2012_RES,2017,2017_RES,Phrase_pres_cand,Phrase_pres_parti,Age,Site_perso,Twitter,Facebook,Img_cand,PodCast
580,M,LABARRE,PHILIPPE,PARTI OUVRIER INDEPENDANT,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C8_44,0.65,,,,,,,,,,
581,M,LABELLE,GUSTAVE,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C3_53,0.72,,,,,,,,,,,,,,
582,F,LABRETTE-MENAGER,FABIENNE,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,0,C1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,,,,,,,,,C1_72,45.85,C1_72,37.07,,,,,,,,,,
583,M,LACALMETTE,RENE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,,,,C3_49,10.45,C3_49,7.39,C3_49,2.95,,,,,,,,,,,,
584,M,LACHAUD,PHILIPPE,FRONT NATIONAL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C4_49,8.43,,,,,,,,,,,,,,,,,,
585,M,LAFFINEUR,MARC,UNION POUR LA DEMOCRATIE FRANCAISE,C7,C7,C7,C7,C7,C7,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,C7_49,29.25,C7_49,51.16,C7_49,38.98,C7_49,47.61,C7_49,50.4,C7_49,39.19,,,,,,,,,,
586,M,LAGADEC,BRUNO,MOUVEMENT DES REFORMATEURS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C5_72,1.14,,,,,,,,,,,,,,,,
587,M,LAGRANGE,JEAN FRANCOIS,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C5_72,0.88,C5_72,0.49,,,,,,,,,,,,
588,M,LALANDE,FRANCK,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C4_49,0.54,,,,,,,,,,,,
589,F,LALANNE,MURIEL,CHASSE PECHE NATURE TRADITIONS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C3_44,0.63,,,,,,,,,,,,
590,M,LAMBERT,PIERRE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C4_49,3.31,,,,,,,,,,,,,,
591,M,LANAUZE DE,THIERRY,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C1_72,1.85,,,,,,,,,,,,,,
592,M,LANCTEAU,ANDRE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C1_72,1.83,,,,,,,,,,,,,,,,,,
593,M,LANDRAIN,EDOUARD,UNION POUR LA MAJORITE PRESIDENTIELLE,C5,C5,C5,C5,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,C5_44,36.62,C5_44,47.94,C5_44,37.58,C5_44,44.37,,,,,,,,,,,,,,
594,M,LANGLADE,BERNARD,RASSEMBLEMENT POUR INITIATIVE CITOYENNE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C1_53,0,,,,,,,,,,,,
595,M,LARDEUX,HUBERT,PARTI OUVRIER INDEPENDANT,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C3_49,0.4,,,,,,,,,,
596,M,LARDEYRET,GUY,MOUVEMENT DE LA DROITE REPUBLICAINE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,C5_72,15.81,C5_72,4.78,,,,,,,,,,,,,,,,
597,M,LARREGAIN,MARIE-PIERRE,LES NOUVEAUX ECOLOGISTES DU RASSEMBLEMENT NATURE ET ANIMAUX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C5_49,5.84,,,,,,,,,,,,,,,,,,
598,M,LASSALLE,JEAN,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C8_44,1.92,,,,,,,,,,,,,,,,
599,M,LAUDE,JEAN CLAUDE,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_72,4.52,,,,,,,,,,,,,,
600,M,LAUGERY,HUBERT,FRONT NATIONAL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C2_53,3.37,,,,,,,,,,,,,,,,,,,,
601,F,LAUMONT,DANIELLE,LES VERTS 85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C4_85,7.4,,,,,,,,,,,,,,,,,,
602,M,LAURENT,GILLES,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C5_72,3.08,,,,,,,,,,,,
603,M,LAURETI,FREDERIC,UNION POUR LA MAJORITE PRESIDENTIELLE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_49,15.71,,,,,,,,,,,,,,
604,M,LAVEAU,ROMAIN,EUROPE-ECOLOGIE-LES VERTS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C7_49,4.98,,,,,,,,,,
605,F,LAVENANT,JOCELYNE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,C1_53,3.46,C3_53,1,,,,,,,,,,,,,,
606,F,LAVIELLE,ANNE,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,C8_44,0.91,C6_44,0.99,C6_44,0.81,,,,,,,,,,
607,M,LAVIGNE,BERTRAND,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C1_85,4.42,,,,,,,,,,,,,,,,
608,M,LE BELLER,EDDY,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C8_44,0.85,,,,,,,,,,
609,M,LE BERCHE,PIERRE,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C7_44,6.68,,,,,,,,,,,,,,,,,,,,
610,F,LE BOTERFF,OUAFA,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C1_72,1.48,,,,,,,,,,,,,,
611,M,LE CHAPELAIN,JOEL,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C1_44,1.61,,,,,,,,,,,,
612,F,LE COMTE,MARIE-ALIX,RASSEMBLEMENT BLEU MARINE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C1_53,8.35,,,,,,,,,,
613,F,LE CORRE,FLORENCE,PARTI CHRETIEN-DEMOCRATE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C7_44,0.87,,,,,,,,,,
614,M,LE CORRE,JEAN LOUIS,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,C8_44,13.06,C8_44,13.38,,,,,,,,,,,,,,,,,,
615,M,LE FLOCH,PIERRE,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C7_49,2.52,,,,,,,,,,,,,,,,,,,,
616,M,LE FLOCH,PIERRE YVES,REGIONS ET PEUPLES SOLIDAIRES,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,C5_44,1.27,C5_44,1.13,,,,,,,,,,,,,,
617,M,LE FUR,JEAN CLAUDE,PARTI POUR LA LIBERTE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C2_53,0.21,,,,,,,,,,,,,,,,
618,F,LE GAL LA SALLE,ANNIE,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C5_44,1.4,,,,,,,,,,
619,M,LE GALL,DESIRE EDOUARD,LA FRANCE EN ACTION,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C1_49,1.27,,,,,,,,,,,,
620,M,LE GOFF,JEAN YVES,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_44,0.89,,,,,,,,,,,,,,,,
621,M,LE GRAS,JEAN FRANCOIS,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,C1_72,2.74,C1_72,10.4,,,,,,,,,,
622,M,LE JANNE,CHARLES,PARTI DE LA LOI NATURELLE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_44,0.46,,,,,,,,,,,,,,,,,,
623,F,LE LIBOUX,MARYVONNE,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C8_44,16.68,,,,,,,,,,
624,M,LE LIJOUR,OLIVIER,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,C6_44,3.45,C6_44,3.06,,,,,,,,,,,,,,,,,,
625,M,LE MENER,ANDRE,PARTI POUR LA LIBERTE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C1_49,0.25,,,,,,,,,,,,,,,,
626,M,LE MENER,DOMINIQUE,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,C5,C5,C5,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,,,,,C5_72,29.11,C5_72,37.98,C5_72,48.44,C5_72,38.94,,,,,,,,,,
627,M,LE MORVAN,PAUL,"FRONT NATIONAL, LES FRANCAIS D'ABORD",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,,,C2_53,7.26,C2_53,6.7,C1_53,5.4,C1_53,1.95,,,,,,,,,,,,
628,M,LE PAUTREMAT,PASCAL,DEBOUT LA REPUBLIQUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C6_44,0.93,,,,,,,,,,
629,F,LE RIDANT,ANNICK,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C3_44,17.74,,,,,,,,,,
630,M,LE RIDANT,JEAN PIERRE,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,C1,C1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,C1_85,0,,,,,C1_44,43,C1_44,41.54,,,,,,,,,,,,
631,M,LE ROCH,MICHEL,EXTREME GAUCHE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C5_44,2.58,,,,,,,,,,,,,,,,,,
632,M,LE ROUX,REMY,PARTI DES TRAVAILLEURS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C8_44,0.86,C8_44,1.07,,,,,,,,,,,,
633,M,LE SCORNET,JEAN PIERRE,PARTI SOCIALISTE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C3_53,22.02,,,,,,,,,,,,
634,M,LE TALLEC,CHRISTOPHE,LA FRANCE INSOUMISE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,C1_44,,"Christophe Le Tallec, fonctionnaire hospitalier. Il se présente en tant que candidat de La France Insoumise aux législatives sur la 1ère circonscription de Loire-Atlantique.",La France Insoumise est un mouvement citoyen lancé en février 2016 dans le but de promouvoir la candidature de Jean-Luc Mélenchon à l’élection présidentielle de 2017.,,http://www.franceinsoumiseloire-atlantique.fr/,https://twitter.com/cletallec?lang=fr,https://www.facebook.com/christophe.letallec,,
635,M,LE THIELLEUX,YVES,SOLIDAIRES REGIONS ECOLOGIE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_49,2.73,,,,,,,,,,,,,,,,
636,M,LE THOMAS,CHRISTOPHE,ALLIANCE ECOLOGISTE INDEPENDANTE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C1_49,0,,,,,,,,,,
637,F,LE THOMAS,MICHELLE,LA FRANCE EN ACTION,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C6_49,1,,,,,,,,,,,,
638,M,LE VOGUER,JEAN PIERRE,ALLIANCE ECOLOGISTE INDEPENDANTE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,C10_44,1.02,C10_44,0.63,,,,,,,,,,
639,M,LEBEAUPIN,YANNICK,"ASSOCIATION PARTI SOCIALISTE, PARTI RADICAL SOCIALISTE ET APPARENTES",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C9_44,23.95,,,,,,,,,,,,,,,,
640,M,LEBLANC,CLAUDE,PARTI SOCIALISTE,C3,0,0,C3,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,C3_53,36.55,,,C3_53,22.31,C3_53,26.54,,,,,,,,,,,,,,
641,M,LEBOEUF,ALAIN,UNION POUR LA VENDEE,0,0,0,0,0,C1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,,,,,,,,,C1_85,27.14,C1_85,39.2,,,,,,,,,,
642,M,LEBOT,JOACHIM,EXTREME GAUCHE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C4_44,2.94,,,,,,,,,,,,,,,,,,
643,F,LEBOUTEUX,GENEVIEVE,EUROPE-ECOLOGIE-LES VERTS,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,C3_85,0.69,C5_44,6.16,,,,,,,,,,
644,M,LEBRETON DE VONNE,JACQUES,REGIONS ET PEUPLES SOLIDAIRES,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,C3_44,1.25,C3_44,0.93,,,,,,,,,,,,,,
645,M,LEBRUN,PHILIPPE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,,,C2_49,2.14,C2_49,3.55,C2_49,1.8,C2_49,1.1,C2_49,0.64,,,,,,,,,,
646,M,LECA,HERVE,RASSEMBLEMENT BLEU MARINE,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,,,C10_44,8.44,C10_44,5.23,C10_44,1.92,C10_44,7.91,,,,,,,,,,
647,F,LECOMTE,FLORENCE,DIVERS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C1_49,0,,,,,,,,,,,,,,,,
648,F,LECOMTE,JACQUELINE,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C2_49,2.34,,,,,,,,,,,,,,,,
649,M,LECOMTE,JEAN BERNARD,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,C3_85,4.89,C3_85,3.94,,,,,,,,,,,,,,,,,,
650,M,LECONTE,DAVID,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C3_44,0.23,,,,,,,,,,,,,,
651,M,LECONTE,ERIC,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C5_49,0.28,,,,,,,,,,,,,,
652,M,LECORNUE,LIONEL,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C1_72,0.41,,,,,,,,,,,,,,
653,M,LECUYER,ALAIN,SANS ETIQUETTE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C9_44,0.47,,,,,,,,,,,,,,
654,M,LEDUC,FRANCOIS,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C2_49,4.81,,,,,,,,,,,,,,,,
655,M,LEDUC,RAYMOND,"ENSEMBLE, ECOLOGISTES ET SOLIDAIRES",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C9_44,4.28,,,,,,,,,,,,,,,,
656,F,LEFEUVRE JUSTEAU,MARIE LUC,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C6_49,5.07,,,,,,,,,,,,,,,,
657,F,LEFORT,SOPHIE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,,,,C2_53,3.61,C2_53,0.97,C2_53,1.48,,,,,,,,,,,,
658,M,LEFRANC,GERARD,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_44,0.79,,,,,,,,,,,,,,
659,M,LEGEAY,YVES,ENTENTE DES ECOLOGISTES,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C6_44,6.15,,,,,,,,,,,,,,,,,,
660,M,LEJANNE,CHARLES ANDRE,PARTI DE LA LOI NATURELLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C2_44,0.14,,,,,,,,,,,,,,,,
661,M,LEJANNE,EMMANUEL,PARTI DE LA LOI NATURELLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C4_44,0.33,,,,,,,,,,,,,,,,
662,F,LELIEVRE,ASTRID,PARTI SOCIALISTE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C4_49,19.55,,,,,,,,,,,,
663,M,LELIEVRE,DAVID,SANS ETIQUETTE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C4_85,3.68,,,,,,,,,,,,,,
664,F,LELIEVRE,MADELEINE,SANS ETIQUETTE,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,C4_85,5.8,C4_85,2.99,C4_85,4.54,,,,,,,,,,,,,,
665,M,LEMAITRE,CHRISTOPHE,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C4_72,0.59,C4_72,0.91,,,,,,,,,,,,
666,M,LEMASLE,CLAUDE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C8_44,1.15,,,,,,,,,,,,,,
667,M,LEMERLE,DIDIER,PARTI DE LA LOI NATURELLE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,C10_44,1.03,C10_44,0.44,,,,,,,,,,,,,,,,
668,F,LEPRON,MARYSE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C4_49,1.18,C5_85,1.07,,,,,,,,,,,,
669,F,LEPRON,MARYSE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C4_49,1.18,C5_85,1.07,,,,,,,,,,,,
670,M,LEPROUST,GILLES,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,,C5_72,3.57,,,C4_72,4.09,C4_72,4.01,,,,,,,,,,,,
671,F,LERAY,JUDITH,EUROPE ECOLOGIE LES VERTS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,C3_44,,,,50 ans,http://nantes.eelv.fr,https://twitter.com/lerayjudith,https://www.facebook.com/judith.lesieurleray,,
672,M,LEROUX,RENE,PARTI SOCIALISTE,0,0,C7,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,,,C7_44,16.31,,,C7_44,33.2,,,,,,,,,,,,,,
673,F,LEROUX,YVETTE,LES NOUVEAUX ECOLOGISTES DU RASSEMBLEMENT NATURE ET ANIMAUX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C6_49,3.31,,,,,,,,,,,,,,,,,,
674,M,LEROYER,JEAN CLAUDE,POLE REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C5_72,0.95,,,,,,,,,,,,,,
675,M,LESAGE,MOISE,RASSEMBLEMENT DES CONTRIBUABLES FRANCAIS,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,C2_53,3.6,,,C2_53,0.41,,,,,,,,,,,,,,
676,M,LESTAS,ROGER,UNION POUR LA DEMOCRATIE FRANCAISE,C3,C3,C3,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,C3_53,34.61,C3_53,43.02,C3_53,23.37,,,,,,,,,,,,,,,,
677,M,LETANG,BENJAMIN,NOUVEAU PARTI ANTICAPITALISTE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C7_49,0.55,,,,,,,,,,
678,M,LETHIELLEUX,YVES,MOUVEMENT LES VERTS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C3_49,3.83,,,,,,,,,,,,,,,,,,
679,F,LEULIETTE,ALEXANDRA,LE CENTRE POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C3_53,3.37,,,,,,,,,,
680,M,LEVENNE,PHILIPPE,MAJORITE PRESIDENTIELLE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,C7_44,5.29,C7_44,2.17,,,,,,,,,,,,,,,,
681,F,LEVESQUE,MICHELE,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C7_44,2.04,,,,,,,,,,,,,,,,
682,M,LEVILLAIN,ROBERT,SANS ETIQUETTE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C5_44,0.2,,,,,,,,,,,,,,
683,F,LEVREL,MARIE,UNION DEMOCRATIQUE BRETONNE - UDB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C5_44,1.01,,,,,,,,,,
684,F,LEYLAVERGNE,DOMINIQUE,SOLIDARITE ECOLOGIE GAUCHE ALTERNATIVE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,C1_72,1.45,,,,,,,,,,,,,,
685,M,LEYRAUD,HENRI,PARTI POUR LA DEFENSE DES ANIMAUX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_72,3.94,,,,,,,,,,,,,,,,,,
686,F,LIEUMONT BRIAND,MONIQUE,RASSEMBLEMENT BLEU MARINE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C4_49,11.09,,,,,,,,,,
687,M,LIGOT,MAURICE,UNION DU RASSEMBLEMENT ET DU CENTRE,C5,C5,C5,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,C5_49,56.39,C5_49,44.67,C5_49,21.5,,,,,,,,,,,,,,,,
688,F,LIMESSE (DE),BRIGITTE,LES NOUVEAUX ECOLOGISTES DU RASSEMBLEMENT NATURE ET ANIMAUX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C8_44,2.31,,,,,,,,,,,,,,,,,,
689,M,LIMEUL,THOMAS,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C5_44,2.39,,,,,,,,,,,,,,,,
690,F,LINXE,GHISLAINE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C7_49,1.9,,,,,,,,,,,,
691,F,LIPS,MARIE MARTINE,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C8_44,2.61,,,,,,,,,,,,,,,,
692,M,LIZE,DIDIER,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,,,C6_49,3.24,C6_49,3.82,C6_49,1.62,C5_44,0.64,C4_49,0.69,,,,,,,,,,
693,M,LIZE,DIDIER,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,,,C6_49,3.24,C6_49,3.82,C6_49,1.62,C5_44,0.64,C4_49,0.69,,,,,,,,,,
694,F,LOCTEAU,ERIKA,CHASSE PECHE NATURE ET TRADITIONS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,C5_85,3.52,C2_85,1.64,,,,,,,,,,,,
695,F,LOIRE,MARIA,LA FRANCE EN ACTION,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C4_72,0.52,,,,,,,,,,,,
696,M,LOISEAU,JEAN CLAUDE,LA FRANCE EN ACTION,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,C1_72,0.8,,,,,,,,,,,,
697,M,LOMBARDO,MICHEL,RASSEMBLEMENT BLEU MARINE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,C2_44,5.6,,,,,,,,,,
